tfidf_vector,class_name
[0. 0. 0. ... 0. 0. 0.],alt.atheism
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0.         0.         0.         ... 0.12428445 0.         0.        ],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0.         0.07807819 0.         ... 0.08188651 0.         0.        ],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0.         0.         0.         ... 0.07587537 0.         0.        ],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0.         0.         0.         ... 0.05553711 0.         0.        ],sci.med
[0. 0. 0. ... 0. 0. 0.],alt.atheism
[0.         0.         0.         ... 0.13823882 0.         0.        ],rec.autos
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0.         0.         0.         ... 0.15056666 0.         0.        ],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0.         0.         0.         ... 0.04186501 0.         0.        ],sci.crypt
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0.         0.         0.         ... 0.06262423 0.         0.        ],rec.motorcycles
[0.06004254 0.         0.         ... 0.0322226  0.         0.        ],alt.atheism
[0. 0. 0. ... 0. 0. 0.],alt.atheism
[0.         0.         0.         ... 0.15755684 0.         0.        ],sci.electronics
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0.0174932  0.         0.         ... 0.00938795 0.         0.        ],comp.sys.ibm.pc.hardware
[0.         0.         0.         ... 0.07589408 0.         0.        ],sci.crypt
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0.         0.         0.         ... 0.03073781 0.         0.        ],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],alt.atheism
[0.         0.         0.         ... 0.03978521 0.         0.        ],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0.         0.         0.         ... 0.11070708 0.         0.        ],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0.         0.         0.         ... 0.07338873 0.         0.        ],sci.med
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0.         0.         0.         ... 0.03648701 0.         0.        ],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0.         0.         0.         ... 0.01815243 0.         0.        ],misc.forsale
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0.         0.         0.         ... 0.04441305 0.         0.        ],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0.         0.         0.         ... 0.15795114 0.15793249 0.        ],comp.graphics
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0.         0.         0.         ... 0.         0.         0.05133034],sci.electronics
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],sci.space
[0.         0.         0.         ... 0.01746208 0.         0.        ],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0.         0.         0.         ... 0.03286093 0.         0.        ],sci.med
[0. 0. 0. ... 0. 0. 0.],talk.religion.misc
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0.         0.         0.         ... 0.05547052 0.         0.        ],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0.        0.        0.        ... 0.0605453 0.        0.       ],sci.electronics
[0. 0. 0. ... 0. 0. 0.],sci.space
[0. 0. 0. ... 0. 0. 0.],alt.atheism
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0. 0. 0. ... 0. 0. 0.],alt.atheism
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0.         0.         0.         ... 0.16130183 0.         0.        ],comp.graphics
[0.         0.         0.         ... 0.04689895 0.         0.        ],sci.crypt
[0. 0. 0. ... 0. 0. 0.],sci.med
[0.         0.         0.         ... 0.04905393 0.         0.        ],sci.space
[0.         0.         0.         ... 0.01493854 0.         0.        ],comp.sys.ibm.pc.hardware
[0.         0.         0.         ... 0.06535242 0.         0.        ],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0.         0.         0.         ... 0.08911767 0.         0.        ],misc.forsale
[0.         0.         0.         ... 0.07942506 0.05294379 0.        ],comp.graphics
[0.         0.         0.         ... 0.06568598 0.         0.        ],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0.         0.         0.         ... 0.02945943 0.         0.        ],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],talk.religion.misc
[0.         0.         0.         ... 0.         0.06239766 0.        ],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],alt.atheism
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0.         0.         0.         ... 0.03145216 0.         0.        ],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0.         0.         0.         ... 0.06761439 0.         0.        ],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0.         0.         0.         ... 0.02625792 0.         0.        ],sci.space
[0.         0.19004179 0.         ... 0.         0.         0.        ],sci.crypt
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0.         0.         0.         ... 0.05147197 0.         0.        ],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0.06024368 0.         0.         ... 0.06466109 0.         0.        ],rec.sport.hockey
[0.         0.         0.         ... 0.01125421 0.         0.        ],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],alt.atheism
[0.        0.        0.        ... 0.0797897 0.        0.       ],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0.         0.         0.         ... 0.04048783 0.         0.        ],talk.politics.mideast
[0.         0.         0.         ... 0.         0.13456919 0.        ],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0.         0.         0.         ... 0.12692354 0.         0.        ],alt.atheism
[0.         0.         0.         ... 0.06730929 0.         0.        ],sci.crypt
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0.035267   0.03609253 0.         ... 0.         0.         0.        ],sci.space
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0.         0.         0.         ... 0.15330463 0.         0.        ],comp.os.ms-windows.misc
[0.62016329 0.         0.         ... 0.         0.         0.        ],alt.atheism
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0.         0.         0.         ... 0.02981666 0.         0.        ],comp.windows.x
[0.        0.        0.        ... 0.0991124 0.        0.       ],sci.electronics
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0.05553318 0.         0.         ... 0.         0.05959815 0.        ],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],alt.atheism
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0.         0.         0.         ... 0.03581232 0.         0.        ],comp.sys.mac.hardware
[0.         0.01033129 0.         ... 0.02708802 0.         0.        ],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0.         0.         0.         ... 0.06727502 0.         0.        ],soc.religion.christian
[0.         0.         0.         ... 0.07920779 0.         0.        ],sci.space
[0.        0.        0.        ... 0.0657235 0.        0.       ],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],sci.med
[0.         0.         0.         ... 0.10726198 0.         0.        ],sci.med
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0.         0.         0.         ... 0.         0.07577545 0.        ],comp.windows.x
[0.         0.         0.         ... 0.08491691 0.         0.        ],rec.sport.hockey
[0.         0.         0.         ... 0.13038592 0.08691369 0.        ],misc.forsale
[0. 0. 0. ... 0. 0. 0.],talk.religion.misc
[0.         0.         0.         ... 0.03230317 0.         0.        ],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0.         0.         0.         ... 0.14511096 0.         0.        ],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],sci.med
[0.         0.         0.         ... 0.04467105 0.         0.        ],comp.graphics
[0.07147924 0.         0.         ... 0.         0.         0.        ],comp.sys.ibm.pc.hardware
[0.         0.         0.         ... 0.08619937 0.         0.        ],comp.sys.mac.hardware
[0.02079268 0.         0.         ... 0.01115866 0.         0.        ],alt.atheism
[0.         0.         0.         ... 0.07362794 0.         0.        ],misc.forsale
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0. 0. 0. ... 0. 0. 0.],talk.religion.misc
[0.         0.         0.         ... 0.04493817 0.08986573 0.        ],sci.space
[0.         0.         0.         ... 0.06311061 0.         0.        ],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0.         0.         0.         ... 0.04906499 0.         0.        ],sci.space
[0. 0. 0. ... 0. 0. 0.],talk.religion.misc
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0.         0.         0.         ... 0.02150291 0.         0.        ],talk.politics.mideast
[0.         0.         0.         ... 0.06060141 0.         0.        ],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0.        0.        0.        ... 0.0744834 0.        0.       ],sci.space
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0.        0.        0.        ... 0.0420101 0.        0.       ],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],alt.atheism
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],sci.med
[0.         0.         0.         ... 0.07261371 0.         0.        ],talk.politics.mideast
[0.         0.10309223 0.         ... 0.         0.         0.        ],talk.religion.misc
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0.         0.         0.         ... 0.03969259 0.         0.        ],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0.         0.         0.         ... 0.12471566 0.         0.        ],soc.religion.christian
[0.         0.         0.         ... 0.05781111 0.         0.        ],rec.sport.baseball
[0.20573809 0.         0.         ... 0.036804   0.         0.        ],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0.         0.         0.         ... 0.03032097 0.         0.        ],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0.14356527 0.         0.         ... 0.01926154 0.         0.        ],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],talk.religion.misc
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0.         0.         0.         ... 0.04501548 0.         0.        ],misc.forsale
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0.         0.         0.         ... 0.16631467 0.         0.        ],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0.         0.         0.         ... 0.05457654 0.         0.        ],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0.         0.         0.         ... 0.06630325 0.         0.        ],rec.autos
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0.         0.         0.         ... 0.03304961 0.         0.        ],comp.sys.mac.hardware
[0.         0.         0.         ... 0.01413292 0.         0.        ],sci.crypt
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0.        0.        0.        ... 0.0519878 0.        0.       ],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0.         0.09793832 0.         ... 0.05135767 0.         0.        ],sci.crypt
[0.         0.         0.         ... 0.08645355 0.         0.        ],sci.med
[0.21034817 0.         0.         ... 0.05644302 0.         0.        ],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0.         0.         0.         ... 0.07027036 0.         0.        ],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0.07221537 0.         0.         ... 0.07751061 0.         0.        ],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0.         0.         0.         ... 0.06591383 0.         0.        ],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0.         0.18574822 0.         ... 0.         0.         0.        ],rec.sport.hockey
[0.         0.         0.         ... 0.04165977 0.         0.        ],talk.politics.guns
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0.         0.         0.         ... 0.03569002 0.         0.        ],comp.sys.mac.hardware
[0.         0.06155661 0.         ... 0.         0.         0.        ],talk.politics.guns
[0.06964349 0.         0.         ... 0.         0.         0.        ],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],sci.electronics
[0.      0.      0.      ... 0.04049 0.      0.     ],comp.os.ms-windows.misc
[0.         0.0820406  0.         ... 0.02151055 0.         0.        ],rec.sport.hockey
[0.         0.         0.         ... 0.01551446 0.03102526 0.        ],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],sci.space
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0.         0.03863496 0.         ... 0.00675323 0.         0.        ],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0.         0.         0.         ... 0.08289368 0.         0.        ],sci.electronics
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],talk.politics.guns
[0.         0.         0.         ... 0.06554249 0.         0.        ],comp.windows.x
[0.         0.         0.         ... 0.01814083 0.         0.        ],sci.med
[0. 0. 0. ... 0. 0. 0.],rec.autos
[0. 0. 0. ... 0. 0. 0.],alt.atheism
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],soc.religion.christian
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0.         0.         0.         ... 0.01621211 0.         0.        ],sci.electronics
[0. 0. 0. ... 0. 0. 0.],rec.motorcycles
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],comp.graphics
[0. 0. 0. ... 0. 0. 0.],rec.sport.hockey
[0.         0.         0.         ... 0.02437001 0.         0.        ],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],comp.windows.x
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],sci.med
[0.        0.        0.        ... 0.0278635 0.        0.       ],comp.graphics
[0.         0.         0.         ... 0.04267363 0.         0.        ],rec.sport.hockey
[0.        0.        0.        ... 0.0209458 0.        0.       ],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0. 0. 0. ... 0. 0. 0.],sci.med
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0.         0.         0.         ... 0.08882077 0.         0.        ],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0.         0.         0.         ... 0.23544637 0.         0.        ],sci.crypt
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0.         0.         0.         ... 0.15043666 0.         0.        ],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0.         0.         0.         ... 0.05369057 0.         0.        ],sci.med
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0.         0.         0.         ... 0.04568742 0.         0.        ],sci.crypt
[0.         0.         0.         ... 0.11599923 0.         0.        ],sci.med
[0. 0. 0. ... 0. 0. 0.],sci.space
[0.         0.         0.         ... 0.10758513 0.         0.27661914],comp.graphics
[0.18341829 0.         0.         ... 0.09843378 0.         0.        ],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],rec.sport.baseball
[0. 0. 0. ... 0. 0. 0.],alt.atheism
[0. 0. 0. ... 0. 0. 0.],comp.sys.mac.hardware
[0.         0.         0.         ... 0.03804636 0.         0.        ],comp.sys.mac.hardware
[0.         0.         0.         ... 0.04769075 0.03179008 0.        ],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],misc.forsale
[0.         0.         0.         ... 0.02116091 0.         0.        ],comp.sys.mac.hardware
[0. 0. 0. ... 0. 0. 0.],comp.os.ms-windows.misc
[0.        0.        0.        ... 0.1576174 0.        0.       ],comp.os.ms-windows.misc
[0. 0. 0. ... 0. 0. 0.],alt.atheism
[0. 0. 0. ... 0. 0. 0.],sci.crypt
[0.10244372 0.         0.         ... 0.         0.         0.        ],talk.politics.mideast
[0.         0.         0.         ... 0.03234063 0.         0.        ],talk.politics.misc
[0. 0. 0. ... 0. 0. 0.],sci.med
[0.         0.         0.         ... 0.03469057 0.         0.        ],misc.forsale
[0.        0.        0.        ... 0.        0.        0.1021227],sci.crypt
[0.         0.         0.         ... 0.08819949 0.         0.        ],talk.politics.mideast
[0. 0. 0. ... 0. 0. 0.],comp.sys.ibm.pc.hardware
[0. 0. 0. ... 0. 0. 0.],sci.crypt
